User ID,New Listings,Renewals,Ads Bought,Listing Revenue,Promo Revenues,Total Revenue,Segments
30683573,45,41,68,1966.4499999999998,53.41,2019.8599999999997,Top Revenue
119910,55,60,55,557.8399999999999,1461.01,2018.85,Top Revenue
7855539,63,70,123,2002.5699999999997,11.31,2013.88,Top Revenue
26583993,119,1613,1658,1972.47,40.61,2013.0800000000002,Top Revenue
8449261,27,13,17,411.73,1601.2399999999998,2012.9700000000003,Top Revenue
11263712,10,291,261,1912.3499999999997,90.75,2003.1,Top Revenue
144305081,11,11,20,716.14,1282.4099999999999,1998.5500000000002,Top Revenue
1516788,55,2879,2867,2002.8400000000001,-18.74,1984.1000000000001,Top Revenue
691293,226,1453,1450,1971.46,10.03,1981.4900000000002,Top Revenue
1348516,45,417,118,1050.74,930.75,1981.4899999999998,Top Revenue
16618816,21,32,47,1205.45,767.52,1972.97,Top Revenue
24550428,465,1415,1845,1895.1100000000001,76.67,1971.7800000000002,Top Revenue
3712397,42,1088,1079,1360.86,609.03,1969.89,Top Revenue
915844,183,188,362,1968.8299999999997,0.0,1968.8299999999997,Top Revenue
74355129,4,33,18,95.32,1870.92,1966.24,Top Revenue
963312,45,91,72,1636.3600000000001,327.57,1963.93,Top Revenue
144237342,23,7,23,573.58,1386.0,1959.58,Top Revenue
17130268,828,188,949,1760.9900000000002,186.13,1947.1200000000001,Top Revenue
259803,46,75,93,1515.85,424.28,1940.13,Top Revenue
4730527,11,67,60,439.23,1499.71,1938.94,Top Revenue
116422833,37,13,16,454.45000000000005,1479.54,1933.99,Top Revenue
7444577,257,1620,1700,1930.5100000000002,0.0,1930.5100000000002,Top Revenue
8808123,14,52,51,929.91,995.5400000000001,1925.45,Top Revenue
7554787,8,6,6,179.11,1742.1399999999999,1921.25,Top Revenue
19967628,28,49,23,580.68,1331.57,1912.25,Top Revenue
18517050,26,8,20,606.1899999999999,1300.78,1906.97,Top Revenue
13925584,757,1552,1710,1902.8599999999997,0.0,1902.8599999999997,Top Revenue
2892141,279,1569,1818,1899.3000000000002,0.0,1899.3000000000002,Top Revenue
12637452,29,95,91,1782.33,116.89999999999999,1899.23,Top Revenue
151976013,718,1003,1580,1954.19,-55.769999999999996,1898.42,Top Revenue
28793501,17,44,27,798.13,1099.26,1897.39,Top Revenue
21991786,16,392,133,1465.6599999999999,430.75,1896.4099999999999,Top Revenue
77786,0,516,481,574.34,1320.0900000000001,1894.43,Top Revenue
16779690,20,4,15,441.73,1452.06,1893.7900000000002,Top Revenue
129432,28,7,21,603.8,1287.7199999999998,1891.52,Top Revenue
24354898,206,4,0,0.0,1889.5200000000002,1889.5200000000002,Top Revenue
14171750,93,376,414,1845.22,44.059999999999995,1889.28,Top Revenue
7983145,43,22,36,1154.58,732.9899999999999,1887.57,Top Revenue
1633684,17,317,264,614.68,1271.5700000000002,1886.25,Top Revenue
12240678,23,30,50,755.97,1126.48,1882.45,Top Revenue
5973059,6,34,19,346.71000000000004,1533.59,1880.3000000000002,Top Revenue
6814003,22,418,398,692.98,1184.3,1877.2800000000002,Top Revenue
8490037,586,296,654,1697.4699999999998,176.25,1873.72,Top Revenue
243084,18,5,15,432.74,1438.55,1871.2900000000002,Top Revenue
5389139,367,273,529,1459.8600000000001,400.38,1860.2400000000002,Top Revenue
37119565,22,7,16,438.34,1421.83,1860.1699999999998,Top Revenue
131253769,30,23,20,557.0,1300.3799999999999,1857.38,Top Revenue
13253770,25,18,21,627.04,1222.3,1849.3400000000001,Top Revenue
3033747,219,220,375,1182.53,666.0100000000001,1848.54,Top Revenue
16922530,29,10,18,558.39,1287.98,1846.37,Top Revenue
27192757,75,116,131,852.25,991.6700000000001,1843.9199999999998,Top Revenue
12680944,19,289,233,1257.7800000000002,584.67,1842.4499999999998,Top Revenue
5455291,265,1966,2186,1838.24,0.0,1838.24,Top Revenue
4506993,5,9,10,278.96000000000004,1557.73,1836.69,Top Revenue
5891,30,499,461,889.9800000000001,941.0000000000001,1830.98,Top Revenue
6898517,30,1410,1406,1929.56,-104.44999999999999,1825.11,Top Revenue
4989637,20,898,586,1132.7400000000002,690.99,1823.73,Top Revenue
11452208,1,19,13,244.06,1579.37,1823.43,Top Revenue
3361315,32,9,23,586.0799999999999,1235.34,1821.4199999999996,Top Revenue
13668258,32,22,33,976.32,844.2400000000001,1820.5600000000002,Top Revenue
1932798,67,1659,1652,1792.48,26.8,1819.2799999999997,Top Revenue
152285478,210,414,600,834.4200000000001,983.4100000000001,1817.83,Top Revenue
264683,14,50,50,947.71,869.1,1816.81,Top Revenue
143356101,5,8,9,283.5,1530.74,1814.24,Top Revenue
14412866,9,47,26,673.9599999999999,1134.71,1808.6699999999998,Top Revenue
11618174,2,238,189,901.4300000000001,907.01,1808.44,Top Revenue
22384480,1,128,47,146.59,1661.54,1808.1299999999999,Top Revenue
1814524,0,31,26,395.22999999999996,1409.27,1804.5000000000002,Top Revenue
3975387,11,57,63,1804.42,0.0,1804.42,Top Revenue
37114597,10,25,27,699.6899999999999,1104.6,1804.2900000000002,Top Revenue
6480415,35,21,48,906.19,897.5400000000001,1803.7300000000002,Top Revenue
31977113,0,198,174,1004.64,796.98,1801.6200000000001,Top Revenue
26600665,109,20,127,1801.35,0.0,1801.35,Top Revenue
23710984,3,45,41,753.7600000000001,1045.17,1798.93,Top Revenue
131346267,8,44,8,251.48000000000002,1546.54,1798.0200000000004,Top Revenue
131896,2,117,72,266.88,1528.8399999999997,1795.7199999999998,Top Revenue
37515057,7,48,0,0.0,1792.78,1792.78,Top Revenue
3149009,5,10,6,149.43,1642.5900000000001,1792.02,Top Revenue
6902499,121,2207,2279,1790.98,0.0,1790.98,Top Revenue
2777095,27,1,20,638.58,1152.31,1790.8899999999999,Top Revenue
14537182,14,14,19,356.86,1433.33,1790.19,Top Revenue
382823,21,12,21,652.15,1137.85,1790.0,Top Revenue
10809530,29,87,105,1495.5700000000002,294.29999999999995,1789.8700000000001,Top Revenue
18195264,25,45,27,742.7099999999999,1044.85,1787.5600000000002,Top Revenue
23759186,15,30,25,198.37,1587.3200000000002,1785.69,Top Revenue
22688404,120,207,319,3027.7200000000003,-1248.6499999999999,1779.0700000000002,Top Revenue
30702195,4,22,14,206.10999999999999,1572.0000000000002,1778.1100000000001,Top Revenue
10460176,1,19,14,216.70999999999998,1559.6699999999998,1776.38,Top Revenue
2437321,20,58,25,282.95,1492.36,1775.31,Top Revenue
10336652,11,437,275,863.8800000000001,909.4499999999999,1773.3300000000002,Top Revenue
3327363,275,1215,1439,1772.74,0.0,1772.74,Top Revenue
37167403,31,20,36,1020.6299999999999,750.1300000000001,1770.7600000000002,Top Revenue
12881694,17,20,14,409.69999999999993,1361.04,1770.7399999999998,Top Revenue
19154276,9,102,42,864.45,906.0699999999999,1770.52,Top Revenue
119097,79,1385,1406,1620.59,147.75,1768.3399999999997,Top Revenue
497239,48,1259,1276,1767.1299999999999,0.0,1767.1299999999999,Top Revenue
12124268,30,25,47,802.0699999999999,965.05,1767.12,Top Revenue
15867214,259,1428,1660,1766.77,0.0,1766.77,Top Revenue
113612,181,54,80,269.55,1494.4199999999998,1763.97,Top Revenue
82782,19,35,38,1081.9,681.79,1763.69,Top Revenue
2138192,42,190,49,1256.8700000000001,506.41,1763.28,Top Revenue
110059,27,0,17,540.5,1222.5500000000002,1763.0500000000002,Top Revenue
2762119,28,17,16,446.65,1314.71,1761.3600000000001,Top Revenue
27060197,967,2,118,1758.4800000000002,0.0,1758.4800000000002,Top Revenue
5947379,46,36,48,1257.41,499.24,1756.6499999999999,Top Revenue
8443481,196,687,828,1756.06,0.0,1756.06,Top Revenue
127274,7,91,26,335.32,1420.63,1755.9499999999998,Top Revenue
27116,259,1720,1943,1754.4099999999999,0.0,1754.4099999999999,Top Revenue
13503514,27,27,23,619.6,1132.8400000000001,1752.44,Top Revenue
13927724,97,1716,1742,1748.01,0.0,1748.01,Top Revenue
66437937,26,13,30,856.8199999999999,890.73,1747.5500000000002,Top Revenue
19549264,7,33,31,636.53,1105.9499999999998,1742.48,Top Revenue
7126983,46,13,52,805.65,936.07,1741.72,Top Revenue
13813674,48,24,59,1704.49,37.14,1741.6299999999999,Top Revenue
23857208,19,4,13,371.88,1369.04,1740.9199999999998,Top Revenue
109110,69,15,64,1686.97,53.25,1740.22,Top Revenue
4649903,340,923,1149,1738.33,0.0,1738.33,Top Revenue
13022900,41,451,0,0.0,1737.8200000000002,1737.8200000000002,Top Revenue
24497336,18,16,19,615.1800000000001,1121.42,1736.6,Top Revenue
128932341,39,45,18,240.2,1494.72,1734.9199999999998,Top Revenue
15545830,362,1210,1544,1698.81,35.37,1734.1800000000003,Top Revenue
8441737,22,11,29,1730.4,0.0,1730.4,Top Revenue
29234627,30,10,36,1730.4,0.0,1730.4,Top Revenue
255344,19,1090,1066,1634.1599999999999,86.26,1720.4199999999998,Top Revenue
7475065,16,51,29,686.76,1033.58,1720.34,Top Revenue
160193411,27,0,20,640.6800000000001,1078.1899999999998,1718.87,Top Revenue
1820202,15,25,27,712.89,1003.36,1716.25,Top Revenue
498447,42,11,30,977.2299999999999,737.04,1714.27,Top Revenue
14683510,10,33,16,435.09999999999997,1275.8700000000001,1710.9700000000003,Top Revenue
22794290,15,12,0,0.0,1710.5699999999997,1710.5699999999997,Top Revenue
142258965,7,15,19,360.78,1349.44,1710.22,Top Revenue
8776659,6,20,19,263.15000000000003,1441.6599999999999,1704.81,Top Revenue
13385052,17,4,17,450.54999999999995,1244.4399999999998,1694.9899999999998,Top Revenue
120155297,2,8,6,430.55,1263.96,1694.5100000000002,Top Revenue
19422384,97,364,22,0.0,1692.56,1692.56,Top Revenue
31448553,179,2210,2284,1687.53,3.1,1690.63,Top Revenue
5378791,134,468,550,960.3100000000002,729.77,1690.08,Top Revenue
15169714,32,85,61,940.47,748.64,1689.11,Top Revenue
12907782,2,1483,1450,1688.4599999999998,0.0,1688.4599999999998,Top Revenue
9398743,11,43,26,613.71,1073.56,1687.27,Top Revenue
7806515,1323,1,1300,1642.39,41.93,1684.32,Top Revenue
12483888,84,1396,1419,1739.0,-55.52,1683.4799999999998,Top Revenue
243104,25,178,117,1271.27,412.04,1683.31,Top Revenue
37696591,163,432,462,370.29,1312.91,1683.1999999999998,Top Revenue
16892590,69,801,799,1660.71,21.69,1682.4,Top Revenue
16097732,30,4,20,571.8700000000001,1110.47,1682.34,Top Revenue
5365071,17,632,592,838.26,842.64,1680.9,Top Revenue
5630779,151,849,787,1070.75,609.3699999999999,1680.12,Top Revenue
18599046,16,77,88,1562.6800000000003,117.11,1679.79,Top Revenue
452475,3,18,17,232.28,1447.18,1679.46,Top Revenue
1891412,30,42,59,1609.11,70.16999999999999,1679.28,Top Revenue
13112512,207,957,1110,1255.2800000000002,421.05000000000007,1676.33,Top Revenue
12396504,114,139,51,1632.0,40.6,1672.6,Top Revenue
475559,19,31,18,525.86,1145.76,1671.62,Top Revenue
5915863,1,25,25,634.5,1037.06,1671.56,Top Revenue
16513138,45,21,51,1607.4699999999998,60.66,1668.13,Top Revenue
15024380,0,110,70,180.58,1486.42,1667.0,Top Revenue
2993563,11,131,113,894.72,766.89,1661.6100000000001,Top Revenue
21971314,19,11,23,720.52,939.1999999999999,1659.72,Top Revenue
15067382,143,1334,1409,1659.3600000000001,0.0,1659.3600000000001,Top Revenue
29225515,43,521,448,1458.05,198.35,1656.4,Top Revenue
3244491,411,873,1107,1017.0400000000001,638.54,1655.5800000000002,Top Revenue
13389352,10,10,12,324.81,1330.7,1655.51,Top Revenue
14560978,16,215,220,1493.18,161.84,1655.02,Top Revenue
16273092,18,20,21,594.82,1057.44,1652.26,Top Revenue
3531505,21,30,21,562.91,1089.34,1652.25,Top Revenue
7490939,57,727,728,1570.3500000000001,80.94,1651.2900000000002,Top Revenue
25050436,45,31,71,1427.97,221.85999999999999,1649.83,Top Revenue
10845194,221,1422,1523,1647.4,0.0,1647.4,Top Revenue
30664025,55,5,44,1379.82,266.71,1646.53,Top Revenue
419217,47,622,621,1603.48,40.46,1643.9399999999998,Top Revenue
22166746,25,17,19,616.31,1025.86,1642.17,Top Revenue
450899,185,611,695,1519.39,121.69,1641.0800000000002,Top Revenue
364439,54,43,48,713.67,923.86,1637.53,Top Revenue
238223,8,39,13,396.73999999999995,1240.21,1636.95,Top Revenue
17867602,23,21,18,367.97,1263.2800000000002,1631.25,Top Revenue
573503,280,919,1131,1451.56,178.44,1630.0,Top Revenue
443723,64,1300,1321,1628.33,0.0,1628.33,Top Revenue
63189649,126,71,190,1453.63,174.12,1627.7500000000002,Top Revenue
15875536,33,51,54,890.66,736.47,1627.1299999999999,Top Revenue
15158178,4,231,112,106.64,1517.82,1624.46,Top Revenue
7995967,219,983,1173,1517.1399999999999,105.09,1622.23,Top Revenue
5315385,13,18,20,348.63000000000005,1271.31,1619.94,Top Revenue
5139333,7,28,20,482.84000000000003,1135.95,1618.79,Top Revenue
12195756,23,31,29,818.9100000000001,799.17,1618.0800000000002,Top Revenue
5805817,16,38,49,1298.1,319.25,1617.35,Top Revenue
27838043,8,35,17,336.93,1278.5,1615.4299999999998,Top Revenue
2697639,118,81,53,254.72000000000003,1358.32,1613.04,Top Revenue
1618738,7,90,84,1102.01,508.55,1610.56,Top Revenue
30198359,3,18,11,170.11999999999998,1437.8,1607.92,Top Revenue
54101969,3,16,13,254.82999999999998,1352.56,1607.39,Top Revenue
36458389,23,13,21,670.55,933.8099999999998,1604.3600000000001,Top Revenue
153624585,96,39,30,93.05000000000001,1511.1799999999998,1604.23,Top Revenue
6272469,4,152,62,520.4399999999999,1082.17,1602.6100000000001,Top Revenue
111246,35,8,27,759.9300000000001,842.41,1602.34,Top Revenue
32720205,1368,2,0,0.0,1602.0,1602.0,Top Revenue
141918318,286,245,489,805.6999999999999,794.48,1600.18,Top Revenue
26655793,315,1317,1590,1599.4900000000002,0.0,1599.4900000000002,Top Revenue
4054813,243,442,550,966.1999999999999,631.9000000000001,1598.1,Top Revenue
132202059,1,21,18,1415.49,181.04,1596.53,Top Revenue
515157,8,11,3,67.71000000000001,1527.17,1594.88,Top Revenue
19381336,3,74,62,1094.26,499.87,1594.13,Top Revenue
1623332,20,43,1,28.37,1564.6200000000001,1592.99,Top Revenue
8128827,3,19,9,257.83,1333.52,1591.35,Top Revenue
30814179,12,7,15,423.66999999999996,1167.03,1590.6999999999998,Top Revenue
21521702,29,8,23,635.87,952.71,1588.58,Top Revenue
8507471,31,109,119,1588.2399999999998,0.0,1588.2399999999998,Top Revenue
16717846,22,101,44,1085.17,502.34,1587.51,Top Revenue
12328402,190,1143,1299,1513.18,73.17,1586.35,Top Revenue
579851,10,133,111,390.44000000000005,1194.77,1585.21,Top Revenue
6875247,16,46,24,449.26,1135.11,1584.37,Top Revenue
1817998,3,246,98,286.57,1295.4499999999998,1582.02,Top Revenue
154016627,22,3,14,443.08000000000004,1138.58,1581.66,Top Revenue
38756255,308,1141,1401,1581.56,0.0,1581.56,Top Revenue
12752912,48,91,78,1272.4,308.71,1581.11,Top Revenue
3218241,18,14,16,479.98,1096.9,1576.8799999999999,Top Revenue
3473731,28,15,21,587.76,986.95,1574.71,Top Revenue
7940831,115,1268,1326,1445.8799999999999,128.43,1574.31,Top Revenue
15318350,138,1530,1643,1572.09,0.0,1572.09,Top Revenue
24074228,5,33,16,365.09,1205.7,1570.79,Top Revenue
5234039,10,91,19,212.53,1356.88,1569.4099999999999,Top Revenue
1967444,30,115,133,1594.27,-25.72,1568.55,Top Revenue
911586,40,63,93,1563.8600000000001,0.0,1563.8600000000001,Top Revenue
5793885,42,60,49,1045.09,518.75,1563.84,Top Revenue
15382662,18,21,14,385.23,1174.6,1559.83,Top Revenue
1518168,18,10,13,229.26000000000002,1328.8,1558.0600000000002,Top Revenue
9428139,13,54,47,627.74,929.8199999999999,1557.56,Top Revenue
1647656,270,1552,1599,1514.66,42.57,1557.2299999999998,Top Revenue
59829497,13,40,34,1029.32,526.74,1556.06,Top Revenue
143229204,1,3,2,1468.5900000000001,86.62,1555.21,Top Revenue
8741473,14,11,7,195.06,1359.8999999999999,1554.96,Top Revenue
2856637,380,971,1311,1474.17,77.71,1551.88,Top Revenue
145421508,10,14,12,335.01,1215.9199999999998,1550.93,Top Revenue
53696,129,437,512,1030.53,520.14,1550.6699999999998,Top Revenue
260137,22,2,12,335.13,1211.81,1546.94,Top Revenue
5152637,1,11,2,59.629999999999995,1482.03,1541.66,Top Revenue
16973766,15,91,30,487.74,1053.6299999999999,1541.3700000000001,Top Revenue
6326205,6,144,66,68.00000000000001,1472.75,1540.75,Top Revenue
4958943,19,14,20,535.47,1004.1200000000001,1539.5900000000001,Top Revenue
3482043,15,3,0,0.0,1539.04,1539.04,Top Revenue
47267637,58,230,223,966.9899999999999,570.76,1537.75,Top Revenue
38408269,8,46,30,332.67,1202.7800000000002,1535.4499999999998,Top Revenue
13637182,21,6,19,556.94,975.64,1532.58,Top Revenue
42937889,10,10,13,345.33,1186.97,1532.3,Top Revenue
4926191,44,272,286,582.02,950.21,1532.23,Top Revenue
37556477,26,72,93,1426.21,101.09,1527.3,Top Revenue
11099706,27,12,17,96.54,1430.09,1526.6299999999999,Top Revenue
487685,69,93,126,568.11,958.1600000000001,1526.2700000000002,Top Revenue
15930572,23,2,19,410.79999999999995,1113.1000000000001,1523.9,Top Revenue
31063515,26,26,44,1034.74,488.61,1523.35,Top Revenue
3070393,180,190,324,954.82,564.41,1519.2299999999998,Top Revenue
28147491,34,31,25,785.28,732.3900000000001,1517.6699999999998,Top Revenue
25962306,70,1279,1308,1466.4099999999999,50.67,1517.08,Top Revenue
8446959,221,375,491,1052.07,463.01,1515.0800000000002,Top Revenue
37995689,70,77,97,469.28000000000003,1043.48,1512.76,Top Revenue
16351558,7,25,27,488.06000000000006,1023.52,1511.58,Top Revenue
5618719,39,185,8,79.58,1425.28,1504.86,Top Revenue
2152538,42,682,149,131.64,1369.72,1501.36,Top Revenue
19853466,5,32,27,461.44999999999993,1033.8300000000002,1495.28,Top Revenue
35473,2,52,5,60.97,1433.14,1494.11,Top Revenue
1787090,52,1618,1207,1456.4099999999999,36.16,1492.57,Top Revenue
143307702,78,87,147,307.47,1181.45,1488.9199999999998,Top Revenue
11018972,560,1600,2019,1474.4599999999998,9.84,1484.3,Top Revenue
3817153,60,31,19,413.24,1070.37,1483.61,Top Revenue
3533967,17,162,135,1001.1700000000001,481.30999999999995,1482.48,Top Revenue
38357183,4,40,40,850.05,632.22,1482.27,Top Revenue
16045930,47,8,44,1264.96,217.19,1482.15,Top Revenue
5868115,15,7,12,375.22,1102.0700000000002,1477.29,Top Revenue
60903339,174,844,960,1477.13,0.0,1477.13,Top Revenue
3693155,0,101,75,782.17,694.24,1476.41,Top Revenue
15379978,4,197,90,87.29,1388.04,1475.33,Top Revenue
11838338,26,54,74,1474.22,0.0,1474.22,Top Revenue
38110551,41,14,16,476.91999999999996,994.98,1471.9,Top Revenue
10788150,186,649,648,1294.07,177.62,1471.69,Top Revenue
17698826,70,366,202,1173.9399999999998,297.47,1471.4099999999999,Top Revenue
120799693,6,21,14,368.66,1100.46,1469.1200000000001,Top Revenue
144877871,290,892,1121,1468.6,0.0,1468.6,Top Revenue
5949535,16,17,13,372.21000000000004,1095.93,1468.14,Top Revenue
26073336,7,44,38,1172.94,293.83000000000004,1466.77,Top Revenue
6809593,8,28,22,429.9,1036.04,1465.94,Top Revenue
417253,1,6,1,20.28,1445.4199999999998,1465.6999999999998,Top Revenue
21684816,4,66,53,1464.06,0.0,1464.06,Top Revenue
37316919,21,42,59,1146.17,315.29999999999995,1461.47,Top Revenue
98801785,27,15,20,623.27,837.8,1461.07,Top Revenue
3259785,9,18,12,303.04,1156.12,1459.16,Top Revenue
6656179,4,5,2,132.1,1325.42,1457.52,Top Revenue
7680697,34,17,34,498.67999999999995,955.91,1454.59,Top Revenue
1687936,26,26,44,826.5199999999999,627.41,1453.93,Top Revenue
1748092,22,57,59,1497.65,-45.03,1452.6200000000001,Top Revenue
1809692,58,949,967,1296.23,155.47,1451.7,Top Revenue
8553709,147,337,443,763.34,685.17,1448.5100000000002,Top Revenue
124592505,300,1,1,18.73,1428.44,1447.17,Top Revenue
16333160,81,1312,1333,1445.43,0.0,1445.43,Top Revenue
15308198,13,102,10,9.71,1431.42,1441.13,Top Revenue
37520127,15,5,15,439.76,1001.24,1441.0,Top Revenue
1038396,42,959,937,1059.87,379.59000000000003,1439.46,Top Revenue
25247506,275,1053,1254,1396.2799999999997,41.81,1438.09,Top Revenue
1065060,47,697,696,1326.7900000000002,109.87,1436.66,Top Revenue
132759,15,6,12,325.60999999999996,1110.48,1436.09,Top Revenue
122937505,15,4,15,322.37,1113.11,1435.4799999999998,Top Revenue
12897568,547,533,1048,1327.3700000000001,106.91,1434.28,Top Revenue
113082,54,759,761,1431.12,0.0,1431.12,Top Revenue
8063513,20,158,60,852.1,576.29,1428.3899999999999,Top Revenue
19236738,376,489,830,1314.3600000000001,112.63,1426.99,Top Revenue
3955739,25,4,13,362.85,1064.1299999999999,1426.9799999999998,Top Revenue
10240455,5,17,6,159.85,1265.02,1424.87,Top Revenue
6922469,300,2914,2747,1395.11,29.54,1424.6499999999999,Top Revenue
11280750,100,846,847,1424.1799999999998,0.0,1424.1799999999998,Top Revenue
119030,14,30,29,873.25,548.41,1421.6599999999999,Top Revenue
5832079,4,13,11,247.13,1174.5,1421.63,Top Revenue
3873113,188,232,270,471.92999999999995,949.6500000000001,1421.58,Top Revenue
31588119,18,5,15,430.39,991.0899999999999,1421.48,Top Revenue
70884455,269,645,888,1419.8,0.0,1419.8,Top Revenue
148509098,34,4,37,730.7,688.84,1419.54,Top Revenue
8578183,24,9,14,240.65000000000003,1178.47,1419.1200000000001,Top Revenue
